train,test,nll,pos,rot
-2.9052141676475474,-92.88235643174913,-27.21356125292066,23.579460416521346,0.7288867359037523
-97.21962423448439,-160.61639489067926,-107.94173386809113,10.479837086293605,0.24227287097797764
